deviceId,bucket,lat,long,pm1_0,pm2_5,pm10,n_readings
00000000078e6811,2021-01-19 05:00:00+05:30,28.492004230769236,77.30371353846154,226.0,412.0,469.0,293
00000000078e6811,2021-01-19 05:15:00+05:30,28.547937,77.276535,236.0,421.0,477.0,303
00000000078e6811,2021-01-19 05:30:00+05:30,28.568991,77.21319550000001,241.5,439.0,494.0,306
00000000078e6811,2021-01-19 05:45:00+05:30,28.607279727272726,77.14139372727273,261.0,491.0,557.0,290
00000000078e6811,2021-01-19 06:00:00+05:30,28.659799,77.1290855,231.0,429.5,495.0,128
00000000078e6811,2021-01-19 06:30:00+05:30,28.667635,77.137726,211.0,389.0,448.0,153
00000000078e6811,2021-01-19 06:45:00+05:30,28.667501,77.135918,212.0,394.0,455.5,294
00000000078e6811,2021-01-19 07:00:00+05:30,28.654747,77.13036724999998,224.0,415.5,481.0,304
00000000078e6811,2021-01-19 07:15:00+05:30,28.603264000000003,77.1574555,242.0,441.0,494.0,302
00000000078e6811,2021-01-19 07:30:00+05:30,28.568926,77.21727,216.0,387.0,441.0,305
00000000078e6811,2021-01-19 07:45:00+05:30,28.5453715,77.27858175,232.0,422.0,478.0,283
00000000078e6811,2021-01-19 08:00:00+05:30,28.4932605,77.30365,223.0,399.0,453.0,295
00000000078e6811,2021-01-19 08:15:00+05:30,28.49377477777778,77.303116,227.0,411.0,467.0,304
00000000078e6811,2021-01-19 08:30:00+05:30,28.493925,77.303139,211.0,375.0,422.0,297
00000000078e6811,2021-01-19 08:45:00+05:30,28.493868,77.303078,201.0,352.0,402.0,308
00000000078e6811,2021-01-19 09:00:00+05:30,28.493847,77.303101,192.0,333.0,381.0,303
00000000078e6811,2021-01-19 09:15:00+05:30,28.493853,77.30313100000002,186.0,321.0,368.0,290
00000000078e6811,2021-01-19 09:30:00+05:30,28.493889750000008,77.303139,177.0,306.0,348.0,306
00000000078e6811,2021-01-19 09:45:00+05:30,28.526026,77.291313,175.0,305.0,357.0,303
00000000078e6811,2021-01-19 10:00:00+05:30,28.548283,77.276375,172.0,305.0,363.0,301
00000000078e6811,2021-01-19 10:15:00+05:30,28.565229,77.24016533333334,162.0,280.0,322.0,303
00000000078e6811,2021-01-19 10:30:00+05:30,28.579773,77.17534649999999,155.0,258.5,297.0,300
00000000078e6811,2021-01-19 10:45:00+05:30,28.58463900000001,77.1727262,153.0,257.0,294.0,297
00000000078e6811,2021-01-19 11:00:00+05:30,28.569397,77.21011,153.0,256.0,291.0,297
00000000078e6811,2021-01-19 11:15:00+05:30,28.5571985,77.26553299999998,173.0,294.0,337.0,299
00000000078e6811,2021-01-19 11:30:00+05:30,28.504871,77.30024,150.0,251.0,287.0,301
00000000078e6811,2021-01-19 11:45:00+05:30,28.494251,77.30294,139.0,228.0,260.0,294
00000000078e6811,2021-01-19 12:00:00+05:30,28.494226,77.302986,135.0,221.0,252.0,67
00000000078e6811,2021-01-19 18:15:00+05:30,28.574267,77.178442,90.0,145.0,164.5,120
00000000078e6811,2021-01-19 18:30:00+05:30,28.59338,77.16720550000002,89.0,142.0,161.0,263
00000000078e6811,2021-01-19 18:45:00+05:30,28.57997854545455,77.17533954545455,90.0,143.0,162.0,317
00000000078e6811,2021-01-19 19:00:00+05:30,28.567162500000002,77.22720387499999,93.0,147.0,165.0,308
00000000078e6811,2021-01-19 19:15:00+05:30,28.56520325,77.249814875,96.0,152.0,172.0,293
00000000078e6811,2021-01-19 19:30:00+05:30,28.54624,77.27810699999998,96.0,155.0,177.0,301
00000000078e6811,2021-01-19 19:45:00+05:30,28.521570625,77.29410937499998,95.0,151.0,172.0,301
00000000078e6811,2021-01-19 20:00:00+05:30,28.493928000000004,77.30330699999998,93.0,148.0,167.0,308
00000000078e6811,2021-01-19 20:15:00+05:30,28.531853,77.28717800000003,89.0,143.0,162.0,299
00000000078e6811,2021-01-19 20:30:00+05:30,28.564752,77.25001500000002,89.0,144.0,164.0,298
00000000078e6811,2021-01-19 20:45:00+05:30,28.5809775,77.22890993749999,93.0,152.0,173.0,162
00000000078e6811,2021-01-20 00:00:00+05:30,28.587227,77.23562974999999,76.0,134.5,154.0,74
00000000078e6811,2021-01-20 04:45:00+05:30,28.49434500000001,77.303375,70.0,125.0,148.0,113
00000000078e6811,2021-01-20 05:00:00+05:30,28.493364,77.303535,65.0,115.0,136.0,267
00000000078e6811,2021-01-20 05:15:00+05:30,28.5479345,77.276657,70.0,122.0,147.0,292
00000000078e6811,2021-01-20 05:30:00+05:30,28.567261000000002,77.22674950000001,68.0,118.0,141.0,290
00000000078e6811,2021-01-20 05:45:00+05:30,28.598543,77.163368,60.0,108.0,133.0,291
00000000078e6811,2021-01-20 06:00:00+05:30,28.6496815,77.13047749999998,66.0,118.0,143.0,296
00000000078e6811,2021-01-20 06:15:00+05:30,28.664181,77.130252,66.0,118.0,145.0,121
00000000078e6811,2021-01-20 10:30:00+05:30,28.574268,77.178375,67.0,112.0,132.0,209
00000000078e6811,2021-01-20 10:45:00+05:30,28.585234000000003,77.172325,67.0,111.0,131.0,299
00000000078e6811,2021-01-20 11:00:00+05:30,28.569841,77.2005195,68.0,111.0,128.0,298
00000000078e6811,2021-01-20 11:15:00+05:30,28.565458000000003,77.245514,71.0,115.0,133.0,299
00000000078e6811,2021-01-20 11:30:00+05:30,28.549353000000004,77.275581,71.0,115.0,133.0,301
00000000078e6811,2021-01-20 11:45:00+05:30,28.502621,77.30057149999999,69.0,111.0,131.0,306
00000000078e6811,2021-01-20 12:00:00+05:30,28.492632,77.3035329,63.0,101.0,119.0,304
00000000078e6811,2021-01-20 12:15:00+05:30,28.492679875,77.303463,62.0,100.0,116.0,301
00000000078e6811,2021-01-20 12:30:00+05:30,28.492672,77.30347966666665,61.0,98.0,114.0,296
00000000078e6811,2021-01-20 12:45:00+05:30,28.494312,77.30291,62.0,100.0,116.0,291
00000000078e6811,2021-01-20 13:00:00+05:30,28.5460302,77.27798440000002,68.0,108.0,123.0,293
00000000078e6811,2021-01-20 13:15:00+05:30,28.5648805,77.24987800000002,66.0,103.0,119.0,293
00000000078e6811,2021-01-20 13:30:00+05:30,28.569434375,77.19965400000002,64.0,99.0,113.0,293
00000000078e6811,2021-01-20 13:45:00+05:30,28.58132,77.174408,63.0,99.0,113.0,291
00000000078e6811,2021-01-20 14:00:00+05:30,28.613067500000007,77.1368755,61.0,96.0,109.0,218
00000000078e6811,2021-01-20 14:15:00+05:30,28.665844,77.13346899999998,71.0,110.0,125.0,301
00000000078e6811,2021-01-20 14:30:00+05:30,28.667488,77.1359742,69.0,109.0,122.0,308
00000000078e6811,2021-01-20 14:45:00+05:30,28.6648642,77.13270240000001,69.0,109.0,125.0,305
00000000078e6811,2021-01-20 15:00:00+05:30,28.636852,77.130394,63.0,100.0,113.0,289
00000000078e6811,2021-01-20 15:15:00+05:30,28.58963971428572,77.16947914285716,60.0,95.0,109.0,301
00000000078e6811,2021-01-20 15:30:00+05:30,28.569719,77.198883,59.0,93.0,106.0,303
00000000078e6811,2021-01-20 15:45:00+05:30,28.565474,77.244171,61.0,95.0,107.0,303
00000000078e6811,2021-01-20 16:00:00+05:30,28.547092,77.27759579999999,60.0,94.0,107.5,288
00000000078e6811,2021-01-20 16:15:00+05:30,28.4997842,77.30174769999999,59.0,92.5,106.0,296
00000000078e6811,2021-01-20 16:30:00+05:30,28.4928095,77.30349233333334,57.0,88.0,99.0,288
00000000078e6811,2021-01-20 16:45:00+05:30,28.492733,77.303505,57.0,89.0,101.0,298
00000000078e6811,2021-01-20 17:00:00+05:30,28.492786,77.3034475,63.0,100.0,113.0,303
00000000078e6811,2021-01-20 17:15:00+05:30,28.4929505,77.30332550000001,65.0,104.0,118.0,296
00000000078e6811,2021-01-20 17:30:00+05:30,28.5312175,77.2871935,73.0,116.0,133.0,290
00000000078e6811,2021-01-20 17:45:00+05:30,28.5617348125,77.258533125,75.0,119.0,137.0,296
00000000078e6811,2021-01-20 18:00:00+05:30,28.56933,77.20603159375,75.0,120.5,138.0,286
00000000078e6811,2021-01-20 18:15:00+05:30,28.57225725,77.1799045,79.0,126.0,146.0,298
00000000078e6811,2021-01-20 18:30:00+05:30,28.589754,77.16922,79.0,125.0,146.0,305
00000000078e6811,2021-01-20 18:45:00+05:30,28.58675289473684,77.17134268421053,82.0,130.0,150.0,296
00000000078e6811,2021-01-20 19:00:00+05:30,28.569761125,77.20374140000001,87.0,138.0,157.0,317
00000000078e6811,2021-01-20 19:15:00+05:30,28.565092,77.24559124999998,85.0,134.0,153.0,289
00000000078e6811,2021-01-20 19:30:00+05:30,28.548315,77.276573,88.0,140.0,160.0,293
00000000078e6811,2021-01-20 19:45:00+05:30,28.52587,77.291764875,93.0,147.0,169.0,301
00000000078e6811,2021-01-20 20:00:00+05:30,28.495780875,77.302681,94.0,148.0,168.0,289
00000000078e6811,2021-01-20 20:15:00+05:30,28.526253,77.291281,89.0,140.0,160.0,280
00000000078e6811,2021-01-20 20:30:00+05:30,28.56196309090909,77.25727154545456,86.0,137.0,156.0,285
00000000078e6811,2021-01-20 20:45:00+05:30,28.579439,77.2270625,84.0,133.0,151.0,299
00000000078e6811,2021-01-20 21:00:00+05:30,28.579378,77.228706,82.0,128.0,144.0,291
00000000078e6811,2021-01-20 21:15:00+05:30,28.579399,77.22868299999998,78.0,122.0,137.0,299
00000000078e6811,2021-01-20 21:30:00+05:30,28.57940300000001,77.22868299999998,75.0,118.0,132.0,293
00000000078e6811,2021-01-20 21:45:00+05:30,28.5794455,77.228645,74.0,117.0,133.0,293
00000000078e6811,2021-01-20 22:00:00+05:30,28.579303333333336,77.22865300000002,78.0,124.0,139.0,286
00000000078e6811,2021-01-20 22:15:00+05:30,28.579155,77.22865300000002,77.0,123.0,138.0,296
00000000078e6811,2021-01-20 22:30:00+05:30,28.579188000000002,77.228706,80.0,135.0,165.0,296
00000000078e6811,2021-01-20 22:45:00+05:30,28.5791965,77.228645,82.0,133.0,155.0,289
00000000078e6811,2021-01-20 23:00:00+05:30,28.57926,77.22867600000002,83.0,132.0,149.0,292
00000000078e6811,2021-01-20 23:15:00+05:30,28.579248,77.228661,81.0,128.0,144.0,292
00000000078e6811,2021-01-20 23:30:00+05:30,28.579206,77.22864900000002,83.0,133.5,149.5,36
00000000078e6811,2021-01-20 23:45:00+05:30,28.579148500000002,77.2266655,85.0,131.0,145.5,4
00000000078e6811,2021-01-21 00:00:00+05:30,28.57937,77.226677,85.0,137.0,156.0,116
00000000078e6811,2021-01-21 04:00:00+05:30,28.579382,77.234398,128.0,233.0,279.0,123
00000000078e6811,2021-01-21 04:15:00+05:30,28.5793945,77.22666563986013,115.0,204.0,236.0,306
00000000078e6811,2021-01-21 04:30:00+05:30,28.579464,77.226974,110.0,193.0,221.0,295
00000000078e6811,2021-01-21 04:45:00+05:30,28.543543,77.2797395,111.0,200.0,247.5,294
00000000078e6811,2021-01-21 05:00:00+05:30,28.49246933333333,77.30375699999998,109.0,211.0,281.0,91
00000000078e6811,2021-01-21 05:15:00+05:30,28.553507,77.26633849999997,101.0,173.0,200.0,127
00000000078e6811,2021-01-21 05:30:00+05:30,28.568615,77.219841,103.0,174.0,199.0,285
00000000078e6811,2021-01-21 05:45:00+05:30,28.603981833333332,77.15296216666668,115.0,191.0,218.0,294
00000000078e6811,2021-01-21 06:00:00+05:30,28.655467125,77.12976316666666,120.0,203.5,234.5,218
00000000078e6811,2021-01-21 06:45:00+05:30,28.667667,77.13736,189.5,334.0,381.0,280
00000000078e6811,2021-01-21 07:00:00+05:30,28.6647395,77.13261024999998,129.0,221.0,254.0,228
00000000078e6811,2021-01-21 07:15:00+05:30,28.6064405,77.1431235,118.0,199.0,225.0,275
00000000078e6811,2021-01-21 07:30:00+05:30,28.568965,77.21574749999998,104.0,172.0,196.0,283
00000000078e6811,2021-01-21 07:45:00+05:30,28.55320376190476,77.2725889047619,113.0,189.0,215.5,312
00000000078e6811,2021-01-21 08:00:00+05:30,28.493135692307693,77.3036886923077,109.0,188.0,229.0,303
00000000078e6811,2021-01-21 08:15:00+05:30,28.492297666666666,77.3036558,100.0,164.0,188.0,301
00000000078e6811,2021-01-21 08:30:00+05:30,28.492241,77.30354736363638,99.0,161.0,183.0,287
00000000078e6811,2021-01-21 08:45:00+05:30,28.49227,77.30358257142858,98.0,160.0,180.0,303
00000000078e6811,2021-01-21 09:00:00+05:30,28.492306,77.303612,95.0,155.0,177.0,297
00000000078e6811,2021-01-21 09:15:00+05:30,28.4922796,77.303596,92.0,150.0,171.0,300
00000000078e6811,2021-01-21 09:30:00+05:30,28.494303,77.30311822142859,95.0,154.0,176.0,294
00000000078e6811,2021-01-21 09:45:00+05:30,28.52999933333333,77.28796166666666,96.0,159.0,188.0,293
00000000078e6811,2021-01-21 10:00:00+05:30,28.550311,77.27274919999999,100.0,165.0,197.0,298
00000000078e6811,2021-01-21 10:15:00+05:30,28.565641,77.23183399999998,94.0,152.0,173.0,297
00000000078e6811,2021-01-21 10:30:00+05:30,28.5877,77.170563,88.0,140.0,159.0,293
00000000078e6811,2021-01-21 10:45:00+05:30,28.593828,77.16811000000001,85.0,136.0,153.0,291
00000000078e6811,2021-01-21 11:00:00+05:30,28.569893,77.1888182,83.0,131.0,147.0,297
00000000078e6811,2021-01-21 11:15:00+05:30,28.569768562500002,77.20451322727274,79.0,123.0,139.0,294
00000000078e6811,2021-01-21 11:30:00+05:30,28.5620504,77.256332,73.0,114.0,129.0,299
00000000078e6811,2021-01-21 11:45:00+05:30,28.516347,77.296528,70.0,114.0,136.0,296
00000000078e6811,2021-01-21 12:00:00+05:30,28.493473,77.303352,60.0,94.0,108.0,281
00000000078e6811,2021-01-21 12:15:00+05:30,28.49357625,77.30326099999998,56.0,89.0,104.0,234
00000000078e6811,2021-01-21 12:30:00+05:30,28.4935,77.30351999999998,65.5,101.0,115.0,282
00000000078e6811,2021-01-21 12:45:00+05:30,28.493658,77.303293,51.0,82.0,97.0,268
00000000078e6811,2021-01-21 13:00:00+05:30,28.540308000000003,77.281952,51.0,80.0,92.0,283
00000000078e6811,2021-01-21 13:15:00+05:30,28.564278,77.250084,54.0,84.0,93.0,297
00000000078e6811,2021-01-21 13:30:00+05:30,28.56953566666667,77.19895550000003,50.0,76.0,85.0,297
00000000078e6811,2021-01-21 13:45:00+05:30,28.603878,77.155991,51.0,78.0,87.0,255
00000000078e6811,2021-01-21 14:00:00+05:30,28.647243500000002,77.129718,53.0,80.0,88.0,294
00000000078e6811,2021-01-21 14:15:00+05:30,28.667408,77.135826,50.0,75.0,82.0,296
00000000078e6811,2021-01-21 14:30:00+05:30,28.667437,77.135857,49.0,74.0,81.0,298
00000000078e6811,2021-01-21 14:45:00+05:30,28.66740525,77.135834,50.0,74.0,82.0,308
00000000078e6811,2021-01-21 15:00:00+05:30,28.645777125,77.12694149999999,51.0,79.0,90.0,303
00000000078e6811,2021-01-21 15:15:00+05:30,28.611145,77.138657,51.0,76.0,84.0,289
00000000078e6811,2021-01-21 15:30:00+05:30,28.56997309090909,77.193169,47.0,68.0,78.0,297
00000000078e6811,2021-01-21 15:45:00+05:30,28.565624,77.232155,46.0,68.0,78.0,303
00000000078e6811,2021-01-21 16:00:00+05:30,28.544196000000003,77.27912549999998,47.0,70.0,80.0,299
00000000078e6811,2021-01-21 16:15:00+05:30,28.498853699999998,77.30186720000002,50.0,76.0,87.0,282
00000000078e6811,2021-01-21 16:30:00+05:30,28.492706,77.303513,49.0,71.5,80.0,288
00000000078e6811,2021-01-21 16:45:00+05:30,28.492834,77.303535,51.0,77.0,85.0,295
00000000078e6811,2021-01-21 17:00:00+05:30,28.492794,77.30344410000001,51.0,78.0,87.0,304
00000000078e6811,2021-01-21 17:15:00+05:30,28.49296,77.30342900000002,54.0,82.0,93.0,291
00000000078e6811,2021-01-21 17:30:00+05:30,28.539418599999998,77.2826675,63.0,97.0,111.0,288
00000000078e6811,2021-01-21 17:45:00+05:30,28.561991,77.254364,66.0,102.0,116.0,281
00000000078e6811,2021-01-21 18:00:00+05:30,28.56933725,77.204662,66.0,101.0,113.0,299
00000000078e6811,2021-01-21 18:15:00+05:30,28.583694399999995,77.17289,78.0,122.0,143.0,285
00000000078e6811,2021-01-21 18:30:00+05:30,28.593538,77.167152,68.0,103.0,116.0,310
00000000078e6811,2021-01-21 18:45:00+05:30,28.58493481818181,77.17246300000002,77.0,117.0,131.0,293
00000000078e6811,2021-01-21 19:00:00+05:30,28.565641,77.23308,99.0,149.0,164.0,296
00000000078e6811,2021-01-21 19:15:00+05:30,28.55994,77.261566,105.0,158.0,177.0,285
00000000078e6811,2021-01-21 19:30:00+05:30,28.52497728571429,77.29243821428571,145.0,225.0,256.0,287
00000000078e6811,2021-01-21 19:45:00+05:30,28.494476000000002,77.30301700000003,128.0,199.5,229.0,292
00000000078e6811,2021-01-21 20:00:00+05:30,28.494312,77.30298250000001,129.0,197.0,223.0,299
00000000078e6811,2021-01-21 20:15:00+05:30,28.51850064285714,77.29536685714284,160.0,247.0,283.0,297
00000000078e6811,2021-01-21 20:30:00+05:30,28.561075000000002,77.260277,144.0,221.5,250.5,298
00000000078e6811,2021-01-21 20:45:00+05:30,28.579489,77.225601,171.0,267.0,294.0,301
00000000078e6811,2021-01-21 21:00:00+05:30,28.579382,77.23397481249998,152.0,235.5,262.5,134
00000000078e6811,2021-01-21 23:15:00+05:30,28.579203000000003,77.234161,253.0,434.0,493.0,15
00000000078e6811,2021-01-21 23:30:00+05:30,28.579496,77.23425300000002,253.0,438.0,488.0,263
00000000078e6811,2021-01-21 23:45:00+05:30,28.5795372,77.23430249999998,257.0,443.0,487.0,311
00000000078e6811,2021-01-22 00:00:00+05:30,28.579468,77.23432199999998,243.0,411.0,453.0,307
00000000078e6811,2021-01-22 00:15:00+05:30,28.579468,77.23428299999998,257.5,442.0,492.0,300
00000000078e6811,2021-01-22 00:30:00+05:30,28.579493,77.234261,233.0,393.0,436.0,297
00000000078e6811,2021-01-22 00:45:00+05:30,28.579512,77.2343025,286.0,528.5,599.0,304
00000000078e6811,2021-01-22 01:00:00+05:30,28.579489,77.234337,240.0,409.0,457.0,308
00000000078e6811,2021-01-22 01:15:00+05:30,28.579472,77.234299,230.0,384.0,424.0,309
00000000078e6811,2021-01-22 01:30:00+05:30,28.579493,77.234299,229.0,383.0,425.0,307
00000000078e6811,2021-01-22 01:45:00+05:30,28.579472,77.234299,233.0,395.0,437.0,309
00000000078e6811,2021-01-22 02:00:00+05:30,28.579476999999997,77.23433060000002,232.0,389.0,429.0,310
00000000078e6811,2021-01-22 02:15:00+05:30,28.579493,77.234306,230.0,386.0,430.0,306
00000000078e6811,2021-01-22 02:30:00+05:30,28.579485,77.234280375,229.0,380.0,421.0,291
00000000078e6811,2021-01-22 02:45:00+05:30,28.579292,77.22671930769229,209.0,341.0,375.0,259
00000000078e6811,2021-01-22 13:15:00+05:30,28.565372,77.238785,142.0,231.0,267.0,241
00000000078e6811,2021-01-22 13:30:00+05:30,28.570882,77.182121,115.0,186.5,209.0,284
00000000078e6811,2021-01-22 13:45:00+05:30,28.623151166666666,77.13602225,130.0,212.0,240.0,292
00000000078e6811,2021-01-22 14:00:00+05:30,28.667477,77.13595600000002,130.0,211.0,241.0,290
00000000078e6811,2021-01-22 14:15:00+05:30,28.667521,77.135963,127.0,206.0,232.0,295
00000000078e6811,2021-01-22 14:30:00+05:30,28.667542,77.135948,126.0,203.0,230.0,289
00000000078e6811,2021-01-22 14:45:00+05:30,28.667562,77.135941,137.0,220.5,246.0,276
00000000078e6811,2021-01-22 15:00:00+05:30,28.637789,77.129982,124.0,201.0,229.0,285
00000000078e6811,2021-01-22 15:15:00+05:30,28.5855375,77.17209999999999,103.0,165.0,184.5,278
00000000078e6811,2021-01-22 15:30:00+05:30,28.5688045,77.2195015,105.0,167.0,187.0,278
00000000078e6811,2021-01-22 15:45:00+05:30,28.557047,77.26767,119.0,192.0,215.0,275
00000000078e6811,2021-01-22 16:00:00+05:30,28.513195,77.297691,102.0,165.0,189.0,273
00000000078e6811,2021-01-22 16:15:00+05:30,28.494389,77.303001,97.0,157.0,178.0,281
00000000078e6811,2021-01-22 16:30:00+05:30,28.494402,77.302971,97.0,155.0,175.0,270
00000000078e6811,2021-01-22 16:45:00+05:30,28.494385,77.30299133333334,102.0,165.0,188.0,283
00000000078e6811,2021-01-22 17:00:00+05:30,28.49445,77.30301433333334,99.0,160.0,183.0,289
00000000078e6811,2021-01-22 17:15:00+05:30,28.498331,77.301422,117.0,196.0,230.0,293
00000000078e6811,2021-01-22 17:30:00+05:30,28.547163249999997,77.27733425,109.0,176.0,202.0,282
00000000078e6811,2021-01-22 17:45:00+05:30,28.565149,77.243027,113.0,183.0,209.0,285
00000000078e6811,2021-01-22 18:00:00+05:30,28.569509500000002,77.19624350000001,119.0,193.0,220.5,288
00000000078e6811,2021-01-22 18:15:00+05:30,28.59054475,77.16857158333333,121.0,193.5,221.0,288
00000000078e6811,2021-01-22 18:30:00+05:30,28.593384000000004,77.167252,115.0,186.5,211.0,286
00000000078e6811,2021-01-22 18:45:00+05:30,28.5905415,77.16877350000001,135.0,220.5,247.0,282
00000000078e6811,2021-01-22 19:00:00+05:30,28.568776,77.22033183333333,134.0,215.0,242.0,290
00000000078e6811,2021-01-22 19:15:00+05:30,28.565437,77.245941,153.0,252.0,286.5,286
00000000078e6811,2021-01-22 19:30:00+05:30,28.556257,77.26978299999999,152.0,250.0,289.0,284
00000000078e6811,2021-01-22 19:45:00+05:30,28.521032,77.29435,159.0,264.0,304.0,287
00000000078e6811,2021-01-22 20:00:00+05:30,28.494099499999997,77.30301875,145.0,241.0,280.5,284
00000000078e6811,2021-01-22 20:15:00+05:30,28.53245,77.286774,155.0,256.0,297.0,289
00000000078e6811,2021-01-22 20:30:00+05:30,28.56506,77.24640699999998,159.0,263.0,304.0,291
00000000078e6811,2021-01-22 20:45:00+05:30,28.579414,77.228844,147.0,247.0,287.0,225
00000000078e6811,2021-01-22 22:00:00+05:30,28.5794335,77.23197900000002,192.0,353.0,417.0,128
00000000078e6811,2021-01-22 22:15:00+05:30,28.579367,77.231972,180.0,322.5,377.0,294
00000000078e6811,2021-01-22 22:30:00+05:30,28.579363,77.23200885714287,167.0,291.0,344.0,293
00000000078e6811,2021-01-22 22:45:00+05:30,28.579390000000004,77.23197900000002,156.0,269.0,316.0,303
00000000078e6811,2021-01-22 23:00:00+05:30,28.57943425,77.23195600000003,141.0,244.0,286.0,300
00000000078e6811,2021-01-22 23:15:00+05:30,28.579423499999997,77.231964,136.0,233.0,272.0,300
00000000078e6811,2021-01-22 23:30:00+05:30,28.579395,77.23197900000002,139.0,241.0,286.0,303
00000000078e6811,2021-01-22 23:45:00+05:30,28.5793670625,77.231949,138.0,242.0,292.0,300
00000000078e6811,2021-01-23 00:00:00+05:30,28.579399,77.231934,129.0,224.0,264.0,294
00000000078e6811,2021-01-23 00:15:00+05:30,28.579382,77.231926,123.0,213.0,252.0,294
00000000078e6811,2021-01-23 00:30:00+05:30,28.579399,77.231934,123.0,211.0,251.0,305
00000000078e6811,2021-01-23 00:45:00+05:30,28.579382,77.231926,122.0,213.0,254.0,299
00000000078e6811,2021-01-23 01:00:00+05:30,28.57934771428572,77.231926,135.0,231.0,273.0,67
00000000078e6811,2021-01-23 10:00:00+05:30,28.564954,77.2448425,87.0,143.0,165.0,176
